wav_filename,wav_filesize,transcript
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_06.wav,235772,in living organisms we see two types of reproduction sexual and asexual
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_07.wav,270046,in sexual reproduction a gamete from the male parent fuses with a gamete from the female parent to form a zygote
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_08.wav,416332,however in asexual reproduction the organism or the parent cell divides to give rise to morphologically and genetically identical organisms called clones
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_09.wav,314350,asexual reproduction commonly seen in protists monerans and fungi is of many different types
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_10.wav,353638,the amoeba for instance reproduces by binary fission where the parent cell divides into two halves and each half develops into a daughter cell
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_11.wav,175586,likewise bacteria too reproduce through binary fission
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_12.wav,268374,yeast on the other hand reproduces through budding where the parent cell produces small buds through mitosis
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_13.wav,235772,these buds initially remain attached to the parent cell and then separate to develop into new organisms
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_14.wav,398778,while yeast reproduces through budding other members of the fungi kingdom such as penicilium reproduce through conida a special asexual reproductive structure
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_15.wav,272554,apart from fungi we also see asexual reproductive structures in certain members of kindgom animalia
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_16.wav,234938,in the case of hydra buds which develop on the parent body serve as a means of reproduction
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_17.wav,291780,likewise the sponge produces internal buds called gemmules that aid in asexual reproduction
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_18.wav,394598,apart from single celled organisms and animals asexual reproduction is also seen in simple plants such as algae as well as in certain higher plants such as potato
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_19.wav,314350,for instance chlamydomonas a type of algae develops zoospores which later mature into new plants
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_20.wav,353638,however during unfavourable conditions chlamydomonas as well as other types of fungi and algae undergo sexual reproduction
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_21.wav,461470,in higher plants asexual reproduction commonly known as vegetative propagation takes place through vegetative propagules specialised structures which emerge from different parts of the plant
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_22.wav,306826,for instance the stem of a potato plant is dotted with buds known as eyes which later germinate into new plants
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_23.wav,330232,whereas in a ginger plant modified stems or rhizomes having nodes and buds act as a means of vegetative propagation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_24.wav,392926,while the buds develop into a new ginger plant the nodes of the rhizome give way to adventitious roots which help in the absorption of water and minerals from the soil
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_25.wav,372864,bryophyllum on the other hand have notches on the margin of their leaves that give rise to adventitious buds that fall off and later germinate into new plantlets
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_26.wav,387074,apart from buds and nodes runners suckers offsets and bulbs are other examples of vegetative propagules in plants
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_27.wav,388746,interestingly farmers and gardeners make full use of vegetative propagation for commercial cultivation of various plants including strawberry potatoes and ginger
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_28.wav,716426,vegetative propagation however can turn into a problem in certain cases like the fishermen of bengal have discovered water hyacinth an aquatic plant with a phenomenal rate of vegetative propagation is choking the bay of bengal and killing millions of fish thereby ruining the livelihood of the fishing community
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/asexual_reprod_29.wav,321872,asexual reproduction an important biological process that ensures continuity of life occurs differently in different organisms
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_10.wav,218218,due to the increasing demand for honey bee keeping is done both on a small scale and large scale
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_11.wav,214876,in small scale bee keeping one or two apiaries are kept in verandas or on rooftops
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_12.wav,164720,whereas in large scale bee keeping many apiaries are used
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_14.wav,177258,bee keeping is usually practised near fruit plantations and cultivated fields
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_15.wav,188962,honeybees act as pollinators by helping crops like sunflower during flowering
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_17.wav,188962,as a result farmers get a high yield in terms of crops as well as honey
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_18.wav,244132,the most commonly reared honeybee species is apis indica also called the indian bee
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_20.wav,177258,it does require some knowledge and training that is provided by certain organisations
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_28.wav,255000,and relates to the rearing catching and selling of aquatic animals such as fish and shellfish
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_29.wav,191470,as fish contain more proteins and less fat they are preferred to other meats
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_30.wav,231594,most commonly eaten freshwater fish include catla rohu and the common carp
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_31.wav,188126,while marine fish include hilsa mackerel and pomfret
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_32.wav,335248,fisheries also provide products such as cod liver oil which is a nutritional supplement and pearl oysters that have commercial value
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_33.wav,178094,consequently it forms the livelihood of many people in coastal areas of india
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_34.wav,218218,as seafood like fish prawn crab and lobster are always in demand
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_35.wav,226578,several techniques like aquaculture and pisciculture are employed to increase their yield
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_36.wav,174750,aquaculture is the cultivation of aquatic animals and plants for food
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_37.wav,166392,whereas pisciculture refers specifically to fish farming
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_38.wav,355310,this dramatic increase in seafood production was called the blue revolution compared to the green revolution that brought about an increase in agricultural production
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_3.wav,214876,animal husbandry includes bee keeping and fisheries in addition to cattle and poultry farming
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_4.wav,203172,bee keeping also known as apiculture is the rearing of honeybees
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_5.wav,188962,in artificial beehives called apiaries for the commercial production of honey
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_6.wav,173080,honey is highly nutritious and an important constituent of several medicines
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/bee_keeping_7.wav,194812,also the apiaries in which honeybees live and nurture their young ones
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/biodiversity_10.wav,467322,unfortunately many nations believe that this type of conservation is unrealistic and uneconomical and so a number of species that need to be saved from extinction outnumber the conservational aid available
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/biodiversity_11.wav,547570,to solve this problem on a global scale conservationists have identified biodiversity hotspots in the world initially there were 25 biodiversity hotspots in the world which was later increased to 34
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/biodiversity_12.wav,397106,though these 34 biodiversity hotspots cover less than 2 per cent of the earths land area they are inhabited by an extremely large number of species and a high degree of endemism
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/biodiversity_13.wav,224906,the term endemism relates to species that are confined to a particular region and not found elsewhere
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/biodiversity_14.wav,195648,for example many species of lemur are endemic to madagascar island
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/biodiversity_15.wav,186454,likewise the lion tailed macaque is endemic to the western ghats of india
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/biodiversity_16.wav,430542,our country too is rich in biodiversity with three biodiversity hotspots which include the western ghats himalayas and indo burma region
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/biodiversity_17.wav,396270,regions with unique ecology and rich biodiversity are legally protected as biosphere reserves national parks and sanctuaries
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/biodiversity_18.wav,389582,as of today we have 14 biosphere reserves 90 national parks and 448 wildlife sanctuaries in our country
